card_id,player_class,type,name,set,text,cost,attack,health,rarity,collectible,flavor,race,how_to_earn,how_to_earn_golden,targeting_arrow_text,faction,durability
CFM_687e,MAGE,ENCHANTMENT,Free Spell,GANGS,The next spell you cast this turn costs (0).,,,,,,,,,,,,
LOEA09_3c,NEUTRAL,HERO_POWER,Getting Hungry,LOE,"<b>Hero Power</b>
Summon a 2/1 Hungry Naga.",0.0,,,,,,,,,,,
TBUD_1,NEUTRAL,ENCHANTMENT,TBUD Summon Early Minion,TB,"Each turn, if you have less health then a your opponent, summon a free minion",,,,,,,,,,,,
KARA_13_19e,NEUTRAL,ENCHANTMENT,Saddened,TB,Can't attack this turn.,,,,,,,,,,,,
CRED_16,NEUTRAL,MINION,Hamilton Chu,CREDITS,<i>Was successfully NOT part of the problem! ...most of the time.</i>,7.0,9.0,5.0,LEGENDARY,,,,,,,,
EX1_019e,PRIEST,ENCHANTMENT,Cleric's Blessing,CORE,+1/+1.,,,,,,,,,,,,
CFM_026e,HUNTER,ENCHANTMENT,Smuggling,GANGS,+2/+2 from Hidden Cache.,,,,,,,,,,,,
KAR_077e,NEUTRAL,ENCHANTMENT,Silver Might,KARA,+2/+2.,,,,,,,,,,,,
CS2_101t,PALADIN,MINION,Silver Hand Recruit,CORE,,1.0,1.0,1.0,FREE,,,,,,,,
KAR_070,ROGUE,MINION,Ethereal Peddler,KARA,"[x]<b>Battlecry:</b> If you're holding
any non-Rogue class cards,
 reduce their Cost by (2).",5.0,5.0,6.0,RARE,1.0,"Yeah, sure. That Ragnaros ""fell off the back of a truck"".",,"Unlocked in the Spire, in One Night in Karazhan.","Crafting unlocked in the Spire, in One Night in Karazhan.",,,
BRMA13_8,NEUTRAL,SPELL,"DIE, INSECT!",BRM,Deal $8 damage to a random enemy.,0.0,,,,,,,,,,,
OG_326,NEUTRAL,MINION,Duskboar,OG,,2.0,4.0,1.0,COMMON,1.0,"Often excluded from dinner parties.  To be fair, he is very boaring.",BEAST,,,,,
KAR_092,MAGE,MINION,Medivh's Valet,KARA,"<b>Battlecry:</b> If you control a <b>Secret</b>, deal 3 damage.",2.0,2.0,3.0,COMMON,1.0,"""Magus Medivh sir, I've brought the flaming balloons, as you requested.""",,"Unlocked in the Spire, in One Night in Karazhan.","Crafting unlocked in the Spire, in One Night in Karazhan.",,,
BRMA15_1,NEUTRAL,HERO,Maloriak,BRM,,,,30.0,,,,,,,,,
KAR_114e,NEUTRAL,ENCHANTMENT,Incredible Impression,KARA,Attack and Health set to 1.,,,,,,,,,,,,
LOEA07_28,NEUTRAL,SPELL,Repairs,LOE,Restore 10 Health.,1.0,,,,,,,,,,,
KAR_A02_03,NEUTRAL,MINION,Fork,KARA,Plates have <b>Charge</b>.,3.0,3.0,1.0,,,,,,,,,
CS2_125,NEUTRAL,MINION,Ironfur Grizzly,CORE,<b>Taunt</b>,3.0,3.0,3.0,COMMON,1.0,"""Bear Carcass 1/10""",BEAST,,Unlocked at Hunter Level 59.,,,
CFM_853,NEUTRAL,MINION,Grimestreet Smuggler,GANGS,<b>Battlecry:</b> Give a random minion in your hand +1/+1.,3.0,2.0,4.0,COMMON,1.0,She's got anything you want.  Need the latest derpinger?  No problem!,,,,,,
LOEA_01,NEUTRAL,SPELL,Looming Presence,LOE,Draw 2 cards. Gain 4 Armor.,3.0,,,,,,,,,,,
CFM_650e,NEUTRAL,ENCHANTMENT,Smuggling,GANGS,+1/+1 from Grimscale Chum.,,,,,,,,,,,,
LOEA16_18,NEUTRAL,MINION,Zinaar,LOE,"At the end of your turn, gain a wish.",5.0,5.0,5.0,LEGENDARY,,,,,,,,
NAX7_01H,NEUTRAL,HERO,Instructor Razuvious,NAXX,,,,55.0,,,,,,,,,
LOEA07_25,NEUTRAL,MINION,Mechanical Parrot,LOE,,1.0,3.0,6.0,,,,MECHANICAL,,,,,
EX1_tk33,WARLOCK,HERO_POWER,INFERNO!,EXPERT1,"<b>Hero Power</b>
Summon a 6/6 Infernal.",2.0,,,,,,,,,,,
NAX14_03,NEUTRAL,MINION,Frozen Champion,NAXX,Permanently Frozen.  Adjacent minions are Immune to Frost Breath.,5.0,2.0,10.0,,,,,,,,,
TB_SPT_DPromoSecret6,WARRIOR,SPELL,Visions of the Sorcerer,TB,"<b>Secret:</b> When your opponent summons a minion with <b>Spell Damage</b>, Summon 2 Guardians.",2.0,,,,,,,,,,,
BRMA09_2t,NEUTRAL,MINION,Whelp,BRM,,1.0,1.0,1.0,,,,DRAGON,,,,,
AT_127,NEUTRAL,MINION,Nexus-Champion Saraad,TGT,<b>Inspire:</b> Add a random spell to your hand.,5.0,4.0,5.0,LEGENDARY,1.0,"The ethereals have their own jousting tournament, and Saraad is the reigning champion.  Also he won the ethereal hot dog eating contest.",,,,,,
CS2_222o,NEUTRAL,ENCHANTMENT,Might of Stormwind,CORE,Has +1/+1.,,,,,,,,,,,,
XXX_028,NEUTRAL,SPELL,Reveal Hand,CHEAT,,0.0,,,COMMON,,,,,,,,
KAR_A02_09,NEUTRAL,SPELL,Set the Table,KARA,Give your Plates +1/+1.,4.0,,,,,,,,,,,
TB_SPT_Minion2,NEUTRAL,MINION,Battle Standard,TB,Adjacent minions have +2 Attack.,2.0,0.0,2.0,,,,,,,,,
LOEA16_22H,NEUTRAL,MINION,Archaedas,LOE,"At the end of your turn, turn a random enemy minion into a 0/2 Statue.",10.0,10.0,10.0,LEGENDARY,,,,,,,,
DS1h_292,HUNTER,HERO_POWER,Steady Shot,CORE,"<b>Hero Power</b>
Deal $2 damage to the enemy hero.",2.0,,,FREE,,,,,,,,
GVG_059,PALADIN,WEAPON,Coghammer,GVG,<b>Battlecry:</b> Give a random friendly minion <b>Divine Shield</b> and <b>Taunt</b>.,3.0,2.0,,EPIC,1.0,"So you ripped this out of a machine, carved some runes on it, stuck it on a handle, and now it's a weapon of great divine power? Seems legit.",,,,,,3.0
FP1_010,NEUTRAL,MINION,Maexxna,NAXX,Destroy any minion damaged by this minion.,6.0,2.0,8.0,LEGENDARY,1.0,"Maexxna gets super mad when people introduce her as ""Maxina"" or ""Maxxy"".",BEAST,"Unlocked in The Arachnid Quarter, in the Naxxramas adventure.","Crafting unlocked in The Arachnid Quarter, in the Naxxramas adventure.",,,
LOEA16_14,NEUTRAL,SPELL,Khadgar's Pipe,LOE,Put a random spell into each player's hand.  Yours costs (0).,0.0,,,,,,,,,,,
TB_SPT_DPromo_Hero2,WARRIOR,HERO,The Cow King,TB,,,,30.0,,,,,,,,,
BRMA07_2H,NEUTRAL,HERO_POWER,ME SMASH,BRM,"<b>Hero Power</b>
Destroy a random enemy minion.",0.0,,,,,,,,,,,
NAX5_01H,WARLOCK,HERO,Heigan the Unclean,NAXX,,,,45.0,,,,,,,,,
CS2_boar,NEUTRAL,MINION,Boar,CORE,,1.0,1.0,1.0,COMMON,,,BEAST,,,,,
LOE_115b,DRUID,SPELL,Raven Idol,LOE,<b>Discover</b> a spell.,0.0,,,COMMON,,,,,,,,
XXX_113,NEUTRAL,SPELL,Again,CHEAT,,0.0,,,COMMON,,,,,,,,
KARA_13_02,WARRIOR,HERO_POWER,The Horde,KARA,"[x]<b>Hero Power</b>
Summon a 3/2 Orc.",2.0,,,,,,,,,,,
TB_KTRAF_2,NEUTRAL,MINION,Lady Blaumeux,TB,<b>Battlecry:</b> Summon a fellow Horseman.,4.0,2.0,7.0,LEGENDARY,,,,,,,,
EX1_335,PRIEST,MINION,Lightspawn,EXPERT1,This minion's Attack is always equal to its Health.,4.0,0.0,5.0,COMMON,1.0,Spawn of the Light? Or Pawn of the Lights?,,,,,,
XXX_098,NEUTRAL,MINION,AI Buddy - No Deck/Hand,CHEAT,Spawn into play to destroy the AI's Hand and Deck.,0.0,1.0,1.0,,,,,,,,,
EX1_607,WARRIOR,SPELL,Inner Rage,EXPERT1,Deal $1 damage to a minion and give it +2 Attack.,0.0,,,COMMON,1.0,They're only smiling on the outside.,,,,,,
CFM_315,HUNTER,MINION,Alleycat,GANGS,<b>Battlecry:</b> Summon a 1/1 Cat.,1.0,1.0,1.0,COMMON,1.0,"To be a cool cat in Gadgetzan, you gotta have bling.",BEAST,,,,,
TB_KTRAF_10e,NEUTRAL,ENCHANTMENT,Dark Power,TB,Granted power from Noth,,,,,,,,,,,,
LOEA02_02,NEUTRAL,HERO_POWER,Djinn’s Intuition,LOE,"Draw a card.
Give your opponent a Wish.",0.0,,,,,,,,,,,
NAX1_04,NEUTRAL,HERO_POWER,Skitter,NAXX,"<b>Hero Power</b>
Summon a 3/1 Nerubian.",2.0,,,,,,,,,,,
XXX_005,NEUTRAL,SPELL,Destroy,CHEAT,Destroy a minion or hero.,0.0,,,COMMON,,,,,,,,
TB_PickYourFate_1_Ench,NEUTRAL,ENCHANTMENT,Pick Your Fate 1 Ench,TB,,,,,,,,,,,,,
CRED_31,NEUTRAL,MINION,Jeremy Cranford,CREDITS,"When the game starts, this card climbs to the top of the deck.",4.0,5.0,4.0,LEGENDARY,,,,,,,,
EX1_246e,SHAMAN,ENCHANTMENT,Hexxed,CORE,This minion has been transformed!,,,,,,,,,,,,
AT_029,ROGUE,MINION,Buccaneer,TGT,"Whenever you equip a weapon, give it +1 Attack.",1.0,2.0,1.0,COMMON,1.0,The best part of buccaneering is the pants.,PIRATE,,,,,
LOEA04_29b,NEUTRAL,SPELL,Investigate the Runes,LOE,Draw 2 cards.,0.0,,,,,,,,,,,
GVG_078,NEUTRAL,MINION,Mechanical Yeti,GVG,<b>Deathrattle:</b> Give each player a <b>Spare Part.</b>,4.0,4.0,5.0,COMMON,1.0,The yetis of Chillwind Point are a source of both inspiration and savage beatings.,MECHANICAL,,,,,
BRMA17_2H,NEUTRAL,HERO,Nefarian,BRM,,,,30.0,,,,,,,,,
AT_096e,NEUTRAL,ENCHANTMENT,Wound Up,TGT,+1/+1.,,,,,,,,,,,,
GVG_063a,NEUTRAL,ENCHANTMENT,Retribution,GVG,Increased Attack,,,,,,,,,,,,
EX1_390e,NEUTRAL,ENCHANTMENT,Enraged,EXPERT1,+3 Attack.,,,,,,,,,,,,
CFM_800,PALADIN,SPELL,Getaway Kodo,GANGS,"<b>Secret:</b> When a friendly minion dies, return it to your hand.",1.0,,,RARE,1.0,Get to da Kodo! Now!,,,,,,
LOE_012,ROGUE,MINION,Tomb Pillager,LOE,<b>Deathrattle:</b> Add a Coin to your hand.,4.0,5.0,4.0,COMMON,1.0,"After the guild broke up, he could no longer raid the tombs.",,"Unlocked in the Hall of Explorers, in the League of Explorers adventure.","Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",,,
BRMA12_5,NEUTRAL,SPELL,Brood Affliction: Blue,BRM,"While this is in your hand, Chromaggus' spells cost (1) less.",1.0,,,,,,,,,,,
AT_011,PRIEST,MINION,Holy Champion,TGT,"Whenever a character is healed, gain +2 Attack.",4.0,3.0,5.0,COMMON,1.0,She really likes seeing people get better.  That's why she hurts them in the first place.,,,,,,
OG_081,MAGE,SPELL,Shatter,OG,Destroy a <b>Frozen</b> minion.,2.0,,,COMMON,1.0,What's cooler than being cool?,,,,,,
CFM_062,PALADIN,MINION,Grimestreet Protector,GANGS,"[x]<b>Taunt</b>
<b>Battlecry:</b> Give adjacent
 minions <b>Divine Shield</b>.",7.0,6.0,6.0,RARE,1.0,Some new asphalt should do the trick.,,,,,,
TB_PickYourFate_6_2nd,NEUTRAL,SPELL,Dire Fate: Unstable Portals,TB,Place 3 Unstable Portals in each player's hand.,0.0,,,,,,,,,,,
TU4c_008,NEUTRAL,SPELL,Will of Mukla,MISSIONS,Restore 8 Health.,3.0,,,COMMON,,,,,,,,
LOEA04_29,NEUTRAL,SPELL,The Eye,LOE,<b>Choose Your Path!</b>,0.0,,,,,,,,,,,
KARA_13_22,NEUTRAL,MINION,Mime,TB,Always <b>silenced</b>.,5.0,5.0,6.0,,,,,,,,,
BRMA13_3H,NEUTRAL,HERO,Nefarian,BRM,,,,30.0,,,,,,,,,
OG_123e,NEUTRAL,ENCHANTMENT,Shifting,OG,Transforming into random minions.,,,,,,,,,,,,
LOEA09_5,NEUTRAL,MINION,Hungry Naga,LOE,,1.0,1.0,1.0,,,,,,,,,
DREAM_02,DREAM,SPELL,Ysera Awakens,EXPERT1,Deal $5 damage to all characters except Ysera.,2.0,,,,,,,,,,,
LOE_111,PRIEST,SPELL,Excavated Evil,LOE,"Deal $3 damage to all minions.
Shuffle this card into your opponent's deck.",5.0,,,RARE,1.0,MOM! DAD! DON'T TOUCH IT! IT'S EVIL!!!!!!,,"Unlocked in Uldaman, in the League of Explorers adventure.","Crafting unlocked in Uldaman, in the League of Explorers adventure.",,,
TB_SPT_Minion3e,NEUTRAL,ENCHANTMENT,Strength of Stormwind,TB,Stormwind is granting this card Attack and Health.,,,,,,,,,,,,
TU4f_005,NEUTRAL,MINION,Brewmaster,MISSIONS,,4.0,4.0,4.0,COMMON,,,,,,,,
KARA_08_03e,NEUTRAL,ENCHANTMENT,Nether Breath,KARA,Health changed to 1.,,,,,,,,,,,,
LOEA07_01,NEUTRAL,HERO,Mine Cart,LOE,,,,30.0,,,,,,,,,
EX1_154a,DRUID,SPELL,Wrath,EXPERT1,Deal $3 damage to a minion.,0.0,,,,,,,,,,,
CFM_760,MAGE,MINION,Kabal Crystal Runner,GANGS,Costs (2) less for each <b>Secret</b> you've played this game.,6.0,5.0,5.0,RARE,1.0,"""Listen, I can cut you in on a little of this premium mana, but you can't tell my boss.""",,,,,,
CFM_020,PRIEST,MINION,Raza the Chained,GANGS,"[x]  <b>Battlecry:</b> If your deck has  
no duplicates, your Hero
 Power costs (0) this game.",5.0,5.0,5.0,LEGENDARY,1.0,"""Could you do me a favor and get the keys from Kazakus?""",,,,,,
KAR_094a,ROGUE,WEAPON,Sharp Fork,KARA,,3.0,3.0,,,,,,,,,,2.0
CFM_650,PALADIN,MINION,Grimscale Chum,GANGS,"[x]<b>Battlecry:</b> Give a random
Murloc in your hand +1/+1.",1.0,2.0,1.0,COMMON,1.0,"Listen, see?  We'll take 'em to the docks, see?  And throw 'em in the sea, see?",MURLOC,,,,,
OG_241,WARLOCK,MINION,Possessed Villager,OG,<b>Deathrattle:</b> Summon a 1/1 Shadowbeast.,1.0,1.0,1.0,COMMON,1.0,It's like a pinata! A lame disgusting horrific pinata.,,,,,,
KAR_A02_13H,NEUTRAL,HERO_POWER,Be Our Guest,KARA,"<b>Hero Power</b>
Summon two 1/1 Plates.",0.0,,,,,,,,,,,
TP_Bling_HP2,ROGUE,HERO_POWER,Cash In,TB,"Destroy your weapon, gaining a random one.",2.0,,,,,,,,,,,
AT_036,ROGUE,MINION,Anub'arak,TGT,<b>Deathrattle:</b> Return this to your hand and summon a 4/4 Nerubian.,9.0,8.0,4.0,LEGENDARY,1.0,"Was actually a pretty nice guy before, you know, the whole Lich King thing.",,,,,,
CFM_851e,NEUTRAL,ENCHANTMENT,The Scoop,GANGS,Increased stats.,,,,,,,,,,,,
FP1_004,NEUTRAL,MINION,Mad Scientist,NAXX,<b>Deathrattle:</b> Put a <b>Secret</b> from your deck into the battlefield.,2.0,2.0,2.0,COMMON,1.0,"His mother wanted him to be a mage or a warlock, but noooooooo, he had to go and be a scientist like his father.",,"Unlocked in The Construct Quarter, in the Naxxramas adventure.","Crafting unlocked in The Construct Quarter, in the Naxxramas adventure.",,,
CFM_620,MAGE,SPELL,Potion of Polymorph,GANGS,"<b>Secret:</b> After your opponent plays a minion, transform it into a
1/1 Sheep.",3.0,,,RARE,1.0,Tastes like Baaaaananas.,,,,,,
AT_128,NEUTRAL,MINION,The Skeleton Knight,TGT,"<b>Deathrattle:</b> Reveal a minion in each deck. If yours costs more, return this to your hand.",6.0,7.0,4.0,LEGENDARY,1.0,Apparently it really was just a flesh wound.,,,,,,
CS2_235,PRIEST,MINION,Northshire Cleric,CORE,"Whenever a minion is healed, draw a card.",1.0,1.0,3.0,FREE,1.0,They help the downtrodden and distressed.  Also they sell cookies.,,Unlocked at Level 1.,Unlocked at Level 40.,,,
TBA01_1,NEUTRAL,HERO,Ragnaros the Firelord,TB,,,,60.0,,,,,,,,,
LOE_115,DRUID,SPELL,Raven Idol,LOE,"<b>Choose One -</b>
<b>Discover</b> a minion; or <b>Discover</b> a spell.",1.0,,,COMMON,1.0,Was petrified when it found out it didn't make the cut for Azerothian Idol.,,"Unlocked in the Hall of Explorers, in the League of Explorers adventure.","Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",,,
BRMA17_9,NEUTRAL,WEAPON,Onyxiclaw,BRM,,2.0,2.0,,,,,,,,,,6.0
TB_KTRAF_HP_RAF3,NEUTRAL,HERO_POWER,"Staff, First Piece",TB,Add a random rare card to your hand. It costs (2) less.,2.0,,,,,,,,,,,
NAX9_04H,NEUTRAL,MINION,Sir Zeliek,NAXX,Your hero is <b>Immune</b>.,3.0,2.0,7.0,LEGENDARY,,,,,,,,
GVG_088,ROGUE,MINION,Ogre Ninja,GVG,"<b>Stealth</b>
50% chance to attack the wrong enemy.",5.0,6.0,6.0,RARE,1.0,"He didn't have the grades to get into ninja school, but his dad pulled some strings.",,,,,,
EX1_091,PRIEST,MINION,Cabal Shadow Priest,EXPERT1,<b>Battlecry:</b> Take control of an enemy minion that has 2 or less Attack.,6.0,4.0,5.0,EPIC,1.0,You never know who may be secretly working for the Cabal....,,,,Steal a minion that has 2 or less Attack.,,
CFM_039,NEUTRAL,MINION,Street Trickster,GANGS,<b>Spell Damage +1</b>,3.0,0.0,7.0,COMMON,1.0,His first trick: making your wallet disappear!,DEMON,,,,,
LOE_002t,MAGE,SPELL,Roaring Torch,LOE,Deal $6 damage.,3.0,,,,,,,,,,,
LOE_118,WARRIOR,WEAPON,Cursed Blade,LOE,Double all damage dealt to your hero.,1.0,2.0,,RARE,1.0,"The Curse is that you have to listen to ""MMMBop"" on repeat.",,"Unlocked in the Hall of Explorers, in the League of Explorers adventure.","Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",,,3.0
KARA_08_06e2,NEUTRAL,ENCHANTMENT,Blue Beam,KARA,Only take 1 damage at a time.,,,,,,,,,,,,
BRMA06_4H,NEUTRAL,MINION,Flamewaker Acolyte,BRM,,2.0,3.0,3.0,,,,,,,,,
HERO_04,PALADIN,HERO,Uther Lightbringer,CORE,,,,30.0,FREE,1.0,,,,,,,
GVG_012,PRIEST,SPELL,Light of the Naaru,GVG,"Restore #3 Health. If the target is still damaged, summon a Lightwarden.",1.0,,,RARE,1.0,"""Light it up!"" - Command given to both Lightwardens and Goblins holding Flamecannons.",,,,,,
LOEA04_24,NEUTRAL,MINION,Anubisath Temple Guard,LOE,,8.0,5.0,10.0,,,,,,,,,
TU4c_004,NEUTRAL,SPELL,Stomp,MISSIONS,Deal 2 damage to all enemies.,2.0,,,COMMON,,,,,,,,
AT_010,HUNTER,MINION,Ram Wrangler,TGT,"<b>Battlecry:</b> If you have a Beast, summon a
random Beast.",5.0,3.0,3.0,RARE,1.0,Not getting trampled is really the trick here.,,,,,,
CS2_005,DRUID,SPELL,Claw,CORE,Give your hero +2 Attack this turn. Gain 2 Armor.,1.0,,,FREE,1.0,The claw decides who will stay and who will go.,,Unlocked at Level 1.,Unlocked at Level 32.,,,
NAX15_01He,NEUTRAL,ENCHANTMENT,Interloper!,NAXX,,,,,,,,,,,,,
BRMC_100e,NEUTRAL,ENCHANTMENT,Living Bomb,TB,"On Ragnaros' turn, deal 5 damage to this side of the board.",,,,,,,,,,,,
BRM_003,MAGE,SPELL,Dragon's Breath,BRM,Deal $4 damage. Costs (1) less for each minion that died this turn.,5.0,,,COMMON,1.0,"Dragons breathe fire, sure, but did you know they can also breathe Cotton Candy?  It's harder to give them a reason to do that, though.",,"Unlocked in Blackrock Depths, in the Blackrock Mountain adventure.","Crafting unlocked in Blackrock Depths, in the Blackrock Mountain adventure.",,,
XXX_011,NEUTRAL,SPELL,Summon a random Secret,CHEAT,Summon a secret from your deck.,0.0,,,COMMON,,,,,,,,
CFM_621t19,NEUTRAL,SPELL,Icecap,GANGS,<b>Freeze</b> 2 random enemy minions.,5.0,,,,,,,,,,,
AT_001,MAGE,SPELL,Flame Lance,TGT,Deal $8 damage to a minion.,5.0,,,COMMON,1.0,"It's on the rack next to ice lance, acid lance, and English muffin lance.",,,,,,
CFM_064,NEUTRAL,MINION,Blubber Baron,GANGS,"Whenever you summon a <b>Battlecry</b> minion while this is in your hand, gain +1/+1.",3.0,1.0,1.0,EPIC,1.0,"When oil, railroad, steel, robber, and red are all already taken, your options are limited.",,,,,,
LOEA16_24H,NEUTRAL,MINION,Giantfin,LOE,"At the end of your turn, draw 2 cards.",10.0,10.0,10.0,LEGENDARY,,,MURLOC,,,,,
KAR_041,NEUTRAL,MINION,Moat Lurker,KARA,<b>Battlecry:</b> Destroy a minion. <b>Deathrattle:</b> Resummon it.,6.0,3.0,3.0,RARE,1.0,He really enjoys lurking and gets a lot of job satisfaction out of it.,,"Unlocked in the Opera, in One Night in Karazhan.","Crafting unlocked in the Opera, in One Night in Karazhan.",,,
EX1_507,NEUTRAL,MINION,Murloc Warleader,EXPERT1,Your other Murlocs have +2/+1.,3.0,3.0,3.0,EPIC,1.0,Do Murlocs ever get tired of making the same old sound?  Nope!  Mrglglrglglglglglglgl!,MURLOC,,,,,
BRMA03_1H,NEUTRAL,HERO,Emperor Thaurissan,BRM,,,,30.0,,,,,,,,,
CS2_074,ROGUE,SPELL,Deadly Poison,CORE,Give your weapon +2 Attack.,1.0,,,FREE,1.0,"Rogues guard the secrets to poison-making carefully, lest magi start incorporating poison into their spells.  Poisonbolt? Rain of Poison?  Poison Elemental?  Nobody wants that.",,Unlocked at Level 1.,Unlocked at Level 43.,,,
EX1_028,NEUTRAL,MINION,Stranglethorn Tiger,EXPERT1,<b>Stealth</b>,5.0,5.0,5.0,COMMON,1.0,The wonderful thing about tigers is tigers are wonderful things!,BEAST,,,,ALLIANCE,
LOEA02_01,NEUTRAL,HERO,Zinaar,LOE,,,,30.0,,,,,,,,,
TBA01_5,NEUTRAL,HERO_POWER,Wild Magic,TB,"<b>Hero Power</b>
Add a random spell from any class to your hand. It costs (0).",2.0,,,,,,,,,,,
AT_061,HUNTER,SPELL,Lock and Load,TGT,"Each time you cast a spell this turn, add a random Hunter card to your hand.",2.0,,,EPIC,1.0,"Rexxar narrowed his eyes, grabbed his machine gun, and said: ""It's go time.  Lock and load.""
This card pays homage to that special moment.",,,,,,
EX1_549o,HUNTER,ENCHANTMENT,Bestial Wrath,EXPERT1,+2 Attack and <b>Immune</b> this turn.,,,,,,,,,,,,
GVG_076a,NEUTRAL,ENCHANTMENT,Pistons,GVG,Increased Attack.,,,,,,,,,,,,
OG_286,NEUTRAL,MINION,Twilight Elder,OG,"At the end of your turn, give your C'Thun +1/+1 <i>(wherever it is).</i>",3.0,3.0,4.0,COMMON,1.0,Just doesn't understand those Twilight Youngsters any more - with their comic books and their rock music.,,,,,,
OG_338,NEUTRAL,MINION,"Nat, the Darkfisher",OG,"At the start of your opponent's turn, they have a 50% chance to draw an extra card.",2.0,2.0,4.0,LEGENDARY,1.0,"You can take away his humanity, but you will never take away his fishing pole.",,,,,,
AT_043,DRUID,SPELL,Astral Communion,TGT,Gain 10 Mana Crystals. Discard your hand.,4.0,,,EPIC,1.0,Hey!  Moon!  Can I have some mana crystals?,,,,,,
BRM_012e,NEUTRAL,ENCHANTMENT,On Fire!,BRM,Increased Attack.,,,,,,,,,,,,
BRMA02_1,NEUTRAL,HERO,High Justice Grimstone,BRM,,,,30.0,,,,,,,,,
DREAM_05e,NEUTRAL,ENCHANTMENT,Nightmare,EXPERT1,"This minion has +5/+5, but will be destroyed soon.",,,,,,,,,,,,
GVG_011,PRIEST,MINION,Shrinkmeister,GVG,<b>Battlecry:</b> Give a minion -2 Attack this turn.,2.0,3.0,2.0,COMMON,1.0,"After the debacle of the Gnomish World Enlarger, gnomes are wary of size-changing inventions.",,,,Give -2 Attack this turn.,,
OG_080b,ROGUE,SPELL,Kingsblood Toxin,OG,Draw a card.,1.0,,,,,,,,,,,
OG_202b,DRUID,SPELL,Yogg-Saron's Magic,OG,Gain an empty Mana Crystal.,0.0,,,RARE,,,,,,,,
CFM_061,SHAMAN,MINION,Jinyu Waterspeaker,GANGS,"[x]<b>Battlecry:</b> Restore 6 Health.
<b>Overload:</b> (1)",4.0,3.0,6.0,RARE,1.0,Waterspeakers can tell the future! So the Jade Lotus employs them to speculate on the Auction House.,,,,,,
XXX_094,NEUTRAL,MINION,AI Buddy - Blank Slate,CHEAT,"Spawn into play to clear the entire board, both hands, both decks, all mana and all secrets.",0.0,1.0,1.0,,,,,,,,,
CS2_046e,SHAMAN,ENCHANTMENT,Bloodlust,CORE,+3 Attack this turn.,,,,,,,,,,,,
AT_132_HUNTER,HUNTER,HERO_POWER,Ballista Shot,TGT,"<b>Hero Power</b>
Deal $3 damage to the enemy hero.",2.0,,,,,,,,,,,
EX1_059e,NEUTRAL,ENCHANTMENT,Experiments!,EXPERT1,Attack and Health have been swapped by Crazed Alchemist.,,,,,,,,,,,,
CS2_028,MAGE,SPELL,Blizzard,EXPERT1,Deal $2 damage to all enemy minions and <b>Freeze</b> them.,6.0,,,RARE,1.0,This spell can be very Entertaining.,,,,,,
CFM_658,NEUTRAL,MINION,Backroom Bouncer,GANGS,"Whenever a friendly minion dies, gain +1 Attack.",4.0,4.0,4.0,RARE,1.0,"""WHY ARE YOU IN THE BACK ROOM?  WHO IS WATCHING THE FRONT?!""",,,,,,
GVG_047,ROGUE,SPELL,Sabotage,GVG,Destroy a random enemy minion. <b>Combo:</b> And your opponent's weapon.,4.0,,,EPIC,1.0,Rogues can't stand it. They know you planned it! They are going to set you straight!,,,,,,
EX1_165t1,DRUID,MINION,Druid of the Claw,EXPERT1,<b>Charge</b>,5.0,4.0,4.0,COMMON,,,BEAST,,,,,
CFM_697,SHAMAN,MINION,Lotus Illusionist,GANGS,"[x]After this minion attacks
a hero, transform it into a
 random 6-Cost minion.",4.0,3.0,5.0,EPIC,1.0,"If you think her Illidan and Sylvanas cosplay is great, wait till you see her Reno Jackson!",,,,,,
BRMA17_3H,NEUTRAL,HERO,Onyxia,BRM,,,,30.0,,,,,,,,,
BRMA06_3,NEUTRAL,HERO,Ragnaros the Firelord,BRM,,,,8.0,,,,,,,,,
AT_016,PRIEST,SPELL,Confuse,TGT,Swap the Attack and Health of all minions.,2.0,,,EPIC,1.0,This minion is really powerful!,,,,,,
OG_316,PRIEST,MINION,Herald Volazj,OG,<b>Battlecry:</b> Summon a 1/1 copy of each of your other minions.,6.0,5.0,5.0,LEGENDARY,1.0,"His whole job is yelling ""Yogg-Saron comin'!""",,,,,,
CRED_39,NEUTRAL,MINION,Ryan Chew,CREDITS,<b>Chews One</b> - Sing karaoke; or Leave on time and tell everyone about it.,2.0,2.0,3.0,LEGENDARY,,,,,,,,
EX1_278,ROGUE,SPELL,Shiv,CORE,"Deal $1 damage.
Draw a card.",2.0,,,COMMON,1.0,Rogues are experts at SHIV-al-ry.,,Unlocked at Level 6.,Unlocked at Level 45.,,,
CS2_012,DRUID,SPELL,Swipe,CORE,Deal $4 damage to an enemy and $1 damage to all other enemies.,4.0,,,COMMON,1.0,"When a bear rears back and extends his arms, he's about to Swipe!  ... or hug.",,Unlocked at Level 8.,Unlocked at Level 47.,,,
